2025-05-24 23:41:24,349 - root - INFO - FAv3?: 1 | Validation?: 0 | Experiment args: Namespace(dataset='/capstor/store/cscs/ethz/large-sc/datasets/train_data.parquet', tokenizer_name_or_path='unsloth/Mistral-Nemo-Base-2407-bnb-4bit', sequence_length=2048, batch_size=1, fused_optimizer=False, learning_rate=1e-05, lr_warmup_steps=10, training_steps=800, logging_frequency=1, profile=False, profile_step_start=10, profile_step_end=12, grad_max_norm=1, model_dtype='bf16', compile=False, seed=4, checkpoint_dir='./checkpointing/checkpoints', loss_file='./results/bf16/sl_2048/loss_trace_pccheck.csv', checkpoint_freq=40, max_async=1, warmup=3, load_checkpoint=False, non_blocking=False)
2025-05-24 23:41:24,354 - root - INFO - Setting up DataLoaders...
2025-05-24 23:41:26,434 - root - INFO - Setting up Model...
Model size: 2281834496, Optimizer size: 4563669284, Total size: 6845503780
BSIZE IS 6845503780
At checkpoint, bsize is 6845503780
2025-05-24 23:42:16,080 - root - INFO - Checkpointing warmup done
2025-05-24 23:42:16,083 - root - INFO - ------------------------------------------------------------Starting training!
2025-05-24 23:42:16,952 - root - INFO - Step: 1 | Loss: 11.97 | Tokens per second: 2363.49 | Training tokens per second (%): 38.77 | MFU (%): 3.27 | TFLOPs: 32.36 | Before Fwd Time: 941272.8541224 | Fwd time: 0.6038603 | Bck time: 0.0896057 | After Bck Time: 0.1252934 | GPU Copy Time: 0.0000479 | Train Time: 0.8664372 | Previous After Step Time: 0.0000000
2025-05-24 23:42:17,084 - root - INFO - Step: 2 | Loss: 11.88 | Tokens per second: 15852.48 | Training tokens per second (%): 10.60 | MFU (%): 21.95 | TFLOPs: 217.04 | Before Fwd Time: 941273.7183448 | Fwd time: 0.0371289 | Bck time: 0.0561416 | After Bck Time: 0.0037080 | GPU Copy Time: 0.0000133 | Train Time: 0.1291791 | Previous After Step Time: 0.0000049
2025-05-24 23:42:17,211 - root - INFO - Step: 3 | Loss: 11.92 | Tokens per second: 16542.27 | Training tokens per second (%): 3.52 | MFU (%): 22.90 | TFLOPs: 226.48 | Before Fwd Time: 941273.8493952 | Fwd time: 0.0376439 | Bck time: 0.0530290 | After Bck Time: 0.0035183 | GPU Copy Time: 0.0000092 | Train Time: 0.1237955 | Previous After Step Time: 0.0000016
2025-05-24 23:42:17,336 - root - INFO - Step: 4 | Loss: 11.98 | Tokens per second: 16741.68 | Training tokens per second (%): 16.16 | MFU (%): 23.18 | TFLOPs: 229.21 | Before Fwd Time: 941273.9765114 | Fwd time: 0.0362899 | Bck time: 0.0533351 | After Bck Time: 0.0035959 | GPU Copy Time: 0.0000086 | Train Time: 0.1223260 | Previous After Step Time: 0.0000009
2025-05-24 23:42:17,464 - root - INFO - Step: 5 | Loss: 11.95 | Tokens per second: 16374.88 | Training tokens per second (%): 61.04 | MFU (%): 22.67 | TFLOPs: 224.19 | Before Fwd Time: 941274.1035099 | Fwd time: 0.0368400 | Bck time: 0.0533472 | After Bck Time: 0.0035562 | GPU Copy Time: 0.0000097 | Train Time: 0.1250664 | Previous After Step Time: 0.0000008
2025-05-24 23:42:17,591 - root - INFO - Step: 6 | Loss: 11.97 | Tokens per second: 16575.79 | Training tokens per second (%): 45.26 | MFU (%): 22.95 | TFLOPs: 226.94 | Before Fwd Time: 941274.2307107 | Fwd time: 0.0362685 | Bck time: 0.0533281 | After Bck Time: 0.0035880 | GPU Copy Time: 0.0000151 | Train Time: 0.1235502 | Previous After Step Time: 0.0000008
2025-05-24 23:42:17,713 - root - INFO - Step: 7 | Loss: 12.02 | Tokens per second: 17155.97 | Training tokens per second (%): 17.72 | MFU (%): 23.75 | TFLOPs: 234.88 | Before Fwd Time: 941274.3561706 | Fwd time: 0.0361039 | Bck time: 0.0487542 | After Bck Time: 0.0052044 | GPU Copy Time: 0.0000098 | Train Time: 0.1193720 | Previous After Step Time: 0.0000010
2025-05-24 23:42:17,839 - root - INFO - Step: 8 | Loss: 11.93 | Tokens per second: 16669.72 | Training tokens per second (%): 63.04 | MFU (%): 23.08 | TFLOPs: 228.23 | Before Fwd Time: 941274.4801930 | Fwd time: 0.0360802 | Bck time: 0.0481229 | After Bck Time: 0.0074905 | GPU Copy Time: 0.0000092 | Train Time: 0.1228547 | Previous After Step Time: 0.0000008
2025-05-24 23:42:17,968 - root - INFO - Step: 9 | Loss: 11.94 | Tokens per second: 16191.46 | Training tokens per second (%): 84.72 | MFU (%): 22.41 | TFLOPs: 221.68 | Before Fwd Time: 941274.6069628 | Fwd time: 0.0375848 | Bck time: 0.0503114 | After Bck Time: 0.0060365 | GPU Copy Time: 0.0000116 | Train Time: 0.1264835 | Previous After Step Time: 0.0000008
2025-05-24 23:42:18,094 - root - INFO - Step: 10 | Loss: 11.91 | Tokens per second: 16687.67 | Training tokens per second (%): 46.44 | MFU (%): 23.10 | TFLOPs: 228.47 | Before Fwd Time: 941274.7347594 | Fwd time: 0.0367554 | Bck time: 0.0512029 | After Bck Time: 0.0036082 | GPU Copy Time: 0.0000134 | Train Time: 0.1227226 | Previous After Step Time: 0.0000009
2025-05-24 23:42:18,219 - root - INFO - Step: 11 | Loss: 11.91 | Tokens per second: 16794.46 | Training tokens per second (%): 12.55 | MFU (%): 23.25 | TFLOPs: 229.93 | Before Fwd Time: 941274.8591402 | Fwd time: 0.0369725 | Bck time: 0.0523850 | After Bck Time: 0.0035696 | GPU Copy Time: 0.0000123 | Train Time: 0.1219421 | Previous After Step Time: 0.0000008
2025-05-24 23:42:18,348 - root - INFO - Step: 12 | Loss: 11.94 | Tokens per second: 16266.69 | Training tokens per second (%): 100.00 | MFU (%): 22.52 | TFLOPs: 222.71 | Before Fwd Time: 941274.9914247 | Fwd time: 0.0316015 | Bck time: 0.0517092 | After Bck Time: 0.0057136 | GPU Copy Time: 0.0000127 | Train Time: 0.1258981 | Previous After Step Time: 0.0000009
2025-05-24 23:42:18,470 - root - INFO - Step: 13 | Loss: 11.95 | Tokens per second: 17126.74 | Training tokens per second (%): 16.02 | MFU (%): 23.71 | TFLOPs: 234.48 | Before Fwd Time: 941275.1128396 | Fwd time: 0.0354650 | Bck time: 0.0486347 | After Bck Time: 0.0054326 | GPU Copy Time: 0.0000127 | Train Time: 0.1195756 | Previous After Step Time: 0.0000009
2025-05-24 23:42:18,593 - root - INFO - Step: 14 | Loss: 11.91 | Tokens per second: 17011.19 | Training tokens per second (%): 14.36 | MFU (%): 23.55 | TFLOPs: 232.90 | Before Fwd Time: 941275.2353629 | Fwd time: 0.0359548 | Bck time: 0.0506937 | After Bck Time: 0.0035903 | GPU Copy Time: 0.0000119 | Train Time: 0.1203878 | Previous After Step Time: 0.0000010
