2025-05-25 00:04:33,888 - root - INFO - FAv3?: 0 | Validation?: 0 | Experiment args: Namespace(dataset='/capstor/store/cscs/ethz/large-sc/datasets/train_data.parquet', tokenizer_name_or_path='unsloth/Mistral-Nemo-Base-2407-bnb-4bit', sequence_length=2048, batch_size=1, fused_optimizer=False, learning_rate=1e-05, lr_warmup_steps=10, training_steps=800, logging_frequency=1, profile=False, profile_step_start=10, profile_step_end=12, grad_max_norm=1, model_dtype='bf16', compile=False, seed=4, checkpoint_dir='./checkpointing/checkpoints', loss_file='./results/bf16/sl_2048/loss_trace_pccheck.csv', checkpoint_freq=40, max_async=1, warmup=3, load_checkpoint=False, non_blocking=False)
2025-05-25 00:04:33,893 - root - INFO - Setting up DataLoaders...
2025-05-25 00:04:35,971 - root - INFO - Setting up Model...
Model size: 2281834496, Optimizer size: 4563669284, Total size: 6845503780
BSIZE IS 6845503780
At checkpoint, bsize is 6845503780
2025-05-25 00:05:26,284 - root - INFO - Checkpointing warmup done
2025-05-25 00:05:26,287 - root - INFO - ------------------------------------------------------------Starting training!
2025-05-25 00:05:26,618 - root - INFO - Step: 1 | Loss: 11.92 | Tokens per second: 6231.59 | Training tokens per second (%): 38.77 | MFU (%): 8.63 | TFLOPs: 85.32 | Before Fwd Time: 942663.0581138 | Fwd time: 0.1877810 | Bck time: 0.0694227 | After Bck Time: 0.0251668 | GPU Copy Time: 0.0000510 | Train Time: 0.3285519 | Previous After Step Time: 0.0000000
2025-05-25 00:05:26,791 - root - INFO - Step: 2 | Loss: 11.85 | Tokens per second: 12075.32 | Training tokens per second (%): 10.60 | MFU (%): 16.72 | TFLOPs: 165.32 | Before Fwd Time: 942663.3844546 | Fwd time: 0.0381416 | Bck time: 0.0699651 | After Bck Time: 0.0085556 | GPU Copy Time: 0.0000311 | Train Time: 0.1695870 | Previous After Step Time: 0.0000052
2025-05-25 00:05:26,916 - root - INFO - Step: 3 | Loss: 11.99 | Tokens per second: 16792.35 | Training tokens per second (%): 3.52 | MFU (%): 23.25 | TFLOPs: 229.90 | Before Fwd Time: 942663.5566443 | Fwd time: 0.0342585 | Bck time: 0.0461915 | After Bck Time: 0.0124460 | GPU Copy Time: 0.0000338 | Train Time: 0.1219455 | Previous After Step Time: 0.0000063
2025-05-25 00:05:27,036 - root - INFO - Step: 4 | Loss: 11.94 | Tokens per second: 17541.85 | Training tokens per second (%): 16.16 | MFU (%): 24.28 | TFLOPs: 240.17 | Before Fwd Time: 942663.6814582 | Fwd time: 0.0317885 | Bck time: 0.0462489 | After Bck Time: 0.0102926 | GPU Copy Time: 0.0000107 | Train Time: 0.1167460 | Previous After Step Time: 0.0000012
2025-05-25 00:05:27,160 - root - INFO - Step: 5 | Loss: 11.91 | Tokens per second: 17192.53 | Training tokens per second (%): 61.04 | MFU (%): 23.80 | TFLOPs: 235.38 | Before Fwd Time: 942663.8031525 | Fwd time: 0.0314743 | Bck time: 0.0458151 | After Bck Time: 0.0132551 | GPU Copy Time: 0.0000140 | Train Time: 0.1191190 | Previous After Step Time: 0.0000008
2025-05-25 00:05:27,281 - root - INFO - Step: 6 | Loss: 11.94 | Tokens per second: 17392.10 | Training tokens per second (%): 45.26 | MFU (%): 24.08 | TFLOPs: 238.12 | Before Fwd Time: 942663.9261433 | Fwd time: 0.0304048 | Bck time: 0.0451714 | After Bck Time: 0.0132637 | GPU Copy Time: 0.0000110 | Train Time: 0.1177520 | Previous After Step Time: 0.0000008
2025-05-25 00:05:27,402 - root - INFO - Step: 7 | Loss: 11.99 | Tokens per second: 17452.49 | Training tokens per second (%): 17.72 | MFU (%): 24.16 | TFLOPs: 238.94 | Before Fwd Time: 942664.0466764 | Fwd time: 0.0315576 | Bck time: 0.0454639 | After Bck Time: 0.0120037 | GPU Copy Time: 0.0000141 | Train Time: 0.1173443 | Previous After Step Time: 0.0000008
2025-05-25 00:05:27,531 - root - INFO - Step: 8 | Loss: 11.90 | Tokens per second: 16240.97 | Training tokens per second (%): 63.04 | MFU (%): 22.48 | TFLOPs: 222.36 | Before Fwd Time: 942664.1692529 | Fwd time: 0.0329618 | Bck time: 0.0493502 | After Bck Time: 0.0111077 | GPU Copy Time: 0.0000200 | Train Time: 0.1260954 | Previous After Step Time: 0.0000007
2025-05-25 00:05:27,664 - root - INFO - Step: 9 | Loss: 11.92 | Tokens per second: 15731.15 | Training tokens per second (%): 84.72 | MFU (%): 21.78 | TFLOPs: 215.38 | Before Fwd Time: 942664.3017680 | Fwd time: 0.0353522 | Bck time: 0.0471686 | After Bck Time: 0.0122827 | GPU Copy Time: 0.0000196 | Train Time: 0.1301814 | Previous After Step Time: 0.0000039
2025-05-25 00:05:27,788 - root - INFO - Step: 10 | Loss: 11.87 | Tokens per second: 17057.45 | Training tokens per second (%): 46.44 | MFU (%): 23.61 | TFLOPs: 233.53 | Before Fwd Time: 942664.4313581 | Fwd time: 0.0324643 | Bck time: 0.0464583 | After Bck Time: 0.0113313 | GPU Copy Time: 0.0000121 | Train Time: 0.1200580 | Previous After Step Time: 0.0000038
2025-05-25 00:05:27,909 - root - INFO - Step: 11 | Loss: 11.85 | Tokens per second: 17455.81 | Training tokens per second (%): 12.55 | MFU (%): 24.16 | TFLOPs: 238.99 | Before Fwd Time: 942664.5534156 | Fwd time: 0.0322381 | Bck time: 0.0461935 | After Bck Time: 0.0106170 | GPU Copy Time: 0.0000117 | Train Time: 0.1173213 | Previous After Step Time: 0.0000007
2025-05-25 00:05:28,042 - root - INFO - Step: 12 | Loss: 11.88 | Tokens per second: 15847.60 | Training tokens per second (%): 100.00 | MFU (%): 21.94 | TFLOPs: 216.97 | Before Fwd Time: 942664.6813394 | Fwd time: 0.0324984 | Bck time: 0.0457442 | After Bck Time: 0.0153405 | GPU Copy Time: 0.0000114 | Train Time: 0.1292279 | Previous After Step Time: 0.0000009
2025-05-25 00:05:28,163 - root - INFO - Step: 13 | Loss: 11.80 | Tokens per second: 17367.90 | Training tokens per second (%): 16.02 | MFU (%): 24.04 | TFLOPs: 237.78 | Before Fwd Time: 942664.8068728 | Fwd time: 0.0320168 | Bck time: 0.0459912 | After Bck Time: 0.0115641 | GPU Copy Time: 0.0000110 | Train Time: 0.1179160 | Previous After Step Time: 0.0000008
2025-05-25 00:05:28,283 - root - INFO - Step: 14 | Loss: 11.82 | Tokens per second: 17471.08 | Training tokens per second (%): 14.36 | MFU (%): 24.19 | TFLOPs: 239.20 | Before Fwd Time: 942664.9279454 | Fwd time: 0.0314802 | Bck time: 0.0462196 | After Bck Time: 0.0108897 | GPU Copy Time: 0.0000094 | Train Time: 0.1172189 | Previous After Step Time: 0.0000014
