2025-05-25 00:08:01,208 - root - INFO - FAv3?: 1 | Validation?: 0 | Experiment args: Namespace(dataset='/capstor/store/cscs/ethz/large-sc/datasets/train_data.parquet', tokenizer_name_or_path='unsloth/Mistral-Nemo-Base-2407-bnb-4bit', sequence_length=2048, batch_size=1, fused_optimizer=False, learning_rate=1e-05, lr_warmup_steps=10, training_steps=800, logging_frequency=1, profile=False, profile_step_start=10, profile_step_end=12, grad_max_norm=1, model_dtype='bf16', compile=False, seed=4, checkpoint_dir='./checkpointing/checkpoints', loss_file='./results/bf16/sl_2048/loss_trace_pccheck.csv', checkpoint_freq=40, max_async=1, warmup=3, load_checkpoint=False, non_blocking=False)
2025-05-25 00:08:01,212 - root - INFO - Setting up DataLoaders...
2025-05-25 00:08:02,394 - root - INFO - Setting up Model...
Model size: 2281834496, Optimizer size: 4563669284, Total size: 6845503780
BSIZE IS 6845503780
At checkpoint, bsize is 6845503780
2025-05-25 00:08:52,240 - root - INFO - Checkpointing warmup done
2025-05-25 00:08:52,244 - root - INFO - ------------------------------------------------------------Starting training!
2025-05-25 00:08:53,236 - root - INFO - Step: 1 | Loss: 11.97 | Tokens per second: 2068.86 | Training tokens per second (%): 38.77 | MFU (%): 2.86 | TFLOPs: 28.32 | Before Fwd Time: 942869.0154396 | Fwd time: 0.5695344 | Bck time: 0.3485698 | After Bck Time: 0.0249077 | GPU Copy Time: 0.0000508 | Train Time: 0.9898307 | Previous After Step Time: 0.0000000
2025-05-25 00:08:53,991 - root - INFO - Step: 2 | Loss: 11.88 | Tokens per second: 2726.63 | Training tokens per second (%): 10.60 | MFU (%): 3.77 | TFLOPs: 37.33 | Before Fwd Time: 942870.0025178 | Fwd time: 0.5084810 | Bck time: 0.2061544 | After Bck Time: 0.0040454 | GPU Copy Time: 0.0000294 | Train Time: 0.7510961 | Previous After Step Time: 0.0000066
2025-05-25 00:08:54,118 - root - INFO - Step: 3 | Loss: 11.92 | Tokens per second: 16462.10 | Training tokens per second (%): 3.52 | MFU (%): 22.79 | TFLOPs: 225.38 | Before Fwd Time: 942870.7561380 | Fwd time: 0.0384143 | Bck time: 0.0529468 | After Bck Time: 0.0035227 | GPU Copy Time: 0.0000154 | Train Time: 0.1243978 | Previous After Step Time: 0.0000030
2025-05-25 00:08:54,241 - root - INFO - Step: 4 | Loss: 11.98 | Tokens per second: 17281.57 | Training tokens per second (%): 16.16 | MFU (%): 23.92 | TFLOPs: 236.60 | Before Fwd Time: 942870.8834792 | Fwd time: 0.0351679 | Bck time: 0.0520407 | After Bck Time: 0.0035894 | GPU Copy Time: 0.0000094 | Train Time: 0.1185046 | Previous After Step Time: 0.0000011
2025-05-25 00:08:54,364 - root - INFO - Step: 5 | Loss: 11.95 | Tokens per second: 17174.22 | Training tokens per second (%): 61.04 | MFU (%): 23.77 | TFLOPs: 235.13 | Before Fwd Time: 942871.0076114 | Fwd time: 0.0347903 | Bck time: 0.0522125 | After Bck Time: 0.0035375 | GPU Copy Time: 0.0000097 | Train Time: 0.1192450 | Previous After Step Time: 0.0000006
2025-05-25 00:08:54,489 - root - INFO - Step: 6 | Loss: 11.97 | Tokens per second: 16741.59 | Training tokens per second (%): 45.26 | MFU (%): 23.18 | TFLOPs: 229.21 | Before Fwd Time: 942871.1305490 | Fwd time: 0.0336721 | Bck time: 0.0539459 | After Bck Time: 0.0043398 | GPU Copy Time: 0.0000212 | Train Time: 0.1223253 | Previous After Step Time: 0.0000007
2025-05-25 00:08:54,622 - root - INFO - Step: 7 | Loss: 12.02 | Tokens per second: 15818.24 | Training tokens per second (%): 17.72 | MFU (%): 21.90 | TFLOPs: 216.57 | Before Fwd Time: 942871.2566238 | Fwd time: 0.0370749 | Bck time: 0.0565949 | After Bck Time: 0.0040129 | GPU Copy Time: 0.0000209 | Train Time: 0.1294645 | Previous After Step Time: 0.0000034
2025-05-25 00:08:54,748 - root - INFO - Step: 8 | Loss: 11.93 | Tokens per second: 16962.79 | Training tokens per second (%): 63.04 | MFU (%): 23.48 | TFLOPs: 232.24 | Before Fwd Time: 942871.3899026 | Fwd time: 0.0349387 | Bck time: 0.0524354 | After Bck Time: 0.0036647 | GPU Copy Time: 0.0000119 | Train Time: 0.1207301 | Previous After Step Time: 0.0000022
2025-05-25 00:08:54,874 - root - INFO - Step: 9 | Loss: 11.94 | Tokens per second: 16633.20 | Training tokens per second (%): 84.72 | MFU (%): 23.03 | TFLOPs: 227.73 | Before Fwd Time: 942871.5157808 | Fwd time: 0.0347265 | Bck time: 0.0525759 | After Bck Time: 0.0044768 | GPU Copy Time: 0.0000082 | Train Time: 0.1231236 | Previous After Step Time: 0.0000013
2025-05-25 00:08:54,997 - root - INFO - Step: 10 | Loss: 11.91 | Tokens per second: 16994.25 | Training tokens per second (%): 46.44 | MFU (%): 23.53 | TFLOPs: 232.67 | Before Fwd Time: 942871.6404085 | Fwd time: 0.0345361 | Bck time: 0.0519412 | After Bck Time: 0.0036279 | GPU Copy Time: 0.0000101 | Train Time: 0.1205084 | Previous After Step Time: 0.0000008
2025-05-25 00:08:55,120 - root - INFO - Step: 11 | Loss: 11.91 | Tokens per second: 17083.63 | Training tokens per second (%): 12.55 | MFU (%): 23.65 | TFLOPs: 233.89 | Before Fwd Time: 942871.7625802 | Fwd time: 0.0347944 | Bck time: 0.0526863 | After Bck Time: 0.0035643 | GPU Copy Time: 0.0000102 | Train Time: 0.1198773 | Previous After Step Time: 0.0000008
